OBJECTID,ain,ASI_Status,situsaddress,situscity,situszip,LV_IV_Ratio,YearBuiltMax,usecode,usetype,usedescription,Vacant_Use,Publicly_Owned,unitstotal,SupDist2021,Submarket_Area,plng_area,Comm_Name,Plan_Name,Zoning1,PctZngArea1,Zoning2,PctZngArea2,Zoning3,PctZngArea3,LUP1,PctLUPArea1,LUP2,PctLUPArea2,LUP3,PctLUPArea3,SP_LUP1,SP_LUP_Desc1,PctSpLupArea1,SP_LUP2,SP_LUP_Desc2,PctSpLupArea2,SP_LUP3,SP_LUP_Desc3,PctSpLupArea3,Acres,LUP_Units_Total,LUP_MinDens,LUP_MaxDens,Site_Status,Capacity_Inc_Very_Low,Capacity_Inc_Low,Capacity_Inc_Mod,Capacity_Inc_Abv_Mod,Realistic_Capacity,Income_Categories,Consolidation_ID,Lot_Size_Consolidated,Lot_Consolidation_Notes,Consolidation_Adj_APNs,Previous_HE,Shape__Area,Shape__Length
1330,3218018002,Vacant, VAC/AVE I11/97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17271029,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7523.2587890625,400.951413480245
1331,3218018003,Vacant, VAC/AVE I12/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17268782,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7522.28125,400.431077796896
1332,3218018004,Vacant, VAC/COR 96 PLW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17399549,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.2431640625,401.70315497342
1333,3218018005,Vacant, VAC/AVE I11/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17330324,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7549.08984375,401.46260516812
1334,3218018006,Vacant, VAC/AVE I11/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17293437,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7533.021484375,401.361812810075
1335,3218018007,Vacant, VAC/COR AVE I11/97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17460857,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7605.9501953125,402.223471278217
1336,3218018008,Vacant, VAC/AVE I12/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17369333,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7566.0830078125,401.142402543369
1337,3218019001,Vacant, VAC/COR 98 PLW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17312476,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7541.314453125,401.191180819818
1338,3218019002,Vacant, VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.1740224,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7580.4140625,401.710864836523
1339,3218019003,Vacant, VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17312476,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7541.3154296875,401.191180819818
1340,3218019004,Vacant, VAC/COR 98 STW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17320516,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7544.8173828125,401.290981805693
1341,3218019005,Vacant, VAC/AVE I11/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17413331,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7585.2470703125,401.941258706831
1342,3218019006,Vacant, VAC/AVE I11/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17468107,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7609.107421875,402.371620293801
1343,3218019007,Vacant, VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17472792,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7611.1484375,402.45173566087
1344,3218019008,Vacant, VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17345986,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7555.9111328125,401.731696054059
1345,3218019009,Vacant, VAC/COR AVE I11/98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17414512,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7585.7607421875,401.961728543507
1346,3218019010,Vacant, VAC/COR 98 PLW/AVE I12,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17258889,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7517.97265625,400.260460377045
1347,3218019011,Vacant, VAC/AVE I12/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17358441,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7561.3359375,400.951453958766
1348,3218019012,Vacant, VAC/AVE I12/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.1740845,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7583.1220703125,401.361817668649
1349,3218019013,Vacant, VAC/AVE I12/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17421125,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7588.642578125,401.541606446781
1350,3218019014,Vacant, VAC/AVE I12/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17299833,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7535.8056640625,400.9511219983
1351,3218019015,Vacant, VAC/COR 98 STW/AVE I12,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17395946,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7577.673828125,401.621050548513
1352,3218019017,Vacant, VAC/COR AVE I11/99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100.001,,,,,,,,,,,,,,0.20012501,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,8717.4443359375,508.854218219901
1353,3218020001,Vacant, VAC/COR AVE I11/98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17268153,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7522.0087890625,400.421781589458
1354,3218020002,Vacant, VAC/AVE I11/VIC 98 PLW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17254339,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7515.9912109375,400.620999593551
1355,3218020003,Vacant, VAC/AVE I10/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17386732,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7573.66015625,401.501014833061
1356,3218020004,Vacant, VAC/AVE I10/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17301548,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7536.5546875,400.960955789909
1357,3218020005,Vacant, VAC/AVE I10/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17380991,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7571.1591796875,401.38155851374
1358,3218020006,Vacant, VAC/AVE I10/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17293601,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7533.091796875,400.821529516967
1359,3218020007,Vacant, VAC/COR AVE I10/100TH STW,LANCASTER CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17227968,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7504.5029296875,400.220872510732
1360,3218020008,Vacant, VAC/COR 100 STW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17270358,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7522.966796875,400.959965309579
1361,3218020009,Vacant, VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17401203,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.96484375,401.711200020525
1362,3218020010,Vacant, VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17314275,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7542.09765625,401.201367582499
1363,3218020011,Vacant, VAC/AVE I11/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17273285,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7524.2431640625,400.970126701313
1364,3218020012,Vacant, VAC/COR 99 STW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17398864,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7578.9443359375,401.690901461867
1365,3218020034,Vacant, VAC/AVE I11/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17287755,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7530.5458984375,401.220815179012
1366,3218020035,Vacant, VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17408654,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7583.2099609375,401.880883849708
1367,3218020036,Vacant, VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17324069,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7546.365234375,401.331336897093
1368,3218020037,Vacant, VAC/COR AVE I11/100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17400621,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.7109375,401.721123897816
1369,3218020038,Vacant, VAC/COR 100 STW/AVE I12,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17258441,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7517.77734375,400.271251481979
1370,3218020041,Vacant, VAC/AVE I12/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17244685,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7511.78515625,400.470772890712
1371,3218020042,Vacant, VAC/AVE I12/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17422328,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7589.1650390625,401.600696122617
1372,3218020043,Vacant, VAC/AVE I12/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.1676482,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7302.755859375,389.249703170952
1373,3218020049,Vacant, VAC/AVE I11/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.34715364,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,15122.013671875,501.950289604824
1374,3218020050,Vacant, VAC/AVE I12/VIC 100 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.34634514,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,15086.7939453125,501.25010749791
1375,3218020051,Vacant, VAC/COR AVE I11/99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.1732161,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7545.29296875,401.391280124404
1376,3218020053,Vacant, VAC/AVE I11/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17297385,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7534.740234375,401.370115092131
1377,3218020055,Vacant, VAC/AVE I11/VIC 99 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.174606,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7605.8369140625,402.260542386438
1378,3218021001,Vacant, VAC/AVE I10/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17437428,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7595.7431640625,401.861813904137
1379,3218021003,Vacant, VAC/AVE I11/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17317701,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7543.58984375,401.221130799828
1380,3218021004,Vacant, VAC/AVE I11/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17399482,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.2138671875,401.701166168439
1381,3218021005,Vacant, VAC/COR 98 STW/AVE I11,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17447847,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7600.2822265625,401.981677952468
1382,3218021006,Vacant, VAC/COR 99 STW/AVE I10,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17400074,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7579.47265625,401.711355948771
1383,3218022001,Vacant, VAC/COR 96 PLW/AVE I10,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17322081,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7545.4990234375,401.36556806376
1384,3218022002,Vacant, VAC/AVE I10/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17335432,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7551.314453125,401.552418431137
1385,3218022003,Vacant, VAC/AVE I10/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17288295,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7530.7822265625,401.272251131903
1386,3218022004,Vacant, VAC/AVE I10/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17292202,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7532.482421875,401.301381778717
1387,3218022005,Vacant, VAC/COR 98 STW/AVE I10,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17277905,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7526.255859375,401.051464489314
1388,3218022006,Vacant, VAC/AVE I11/VIC 98 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17249209,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7513.7548828125,400.551468250728
1389,3218022007,Vacant, VAC/AVE I11/VIC 97 STW,DEL SUR CA,93536,0,0,010V,Residential,Single,Vacant Use,NO - Privately-Owned,0,5,Antelope Valley,Antelope Valley Planning Area,ANTELOPE VALLEY,Antelope Valley Area Plan,A-2-2,,,,,,RL2,100,,,,,,,,,,,,,,0.17239506,,0,1 du / 2 gross ac,Available,0,0,1,0,1,M,,,,,Not Used in Prior Housing Element,7509.529296875,400.381768084659
